commission_multiplier,score,mean_pnl,std_pnl,sharpe,volume,elapsed
1.0,35.2083480918511,54.998151695199965,651.952592066937,1.333834918156334,9831656.249999996,0.035384500049985945
2.0,31.324055685242993,51.449863390399955,652.0665108121883,1.2475625639440182,9831656.249999996,0.03660733299329877
5.0,20.174607831996738,40.80499847599996,652.430935744318,0.9888919120354817,9831656.249999996,0.035925042000599205
10.0,5.481357616938653,23.063556951999956,653.1137425314921,0.5583512194264834,9831656.249999996,0.03569333301857114
